Epoch,Loss,Train Accuracy,Test Accuracy,Time
1.0,0.08571302890777588,0.7238541666666667,0.7239166666666667,4.321638584136963
2.0,0.07409033924341202,0.779125,0.77875,4.197228908538818
3.0,0.07093174755573273,0.78775,0.7874166666666667,4.186761856079102
4.0,0.06889666616916656,0.790625,0.792,4.462050199508667
5.0,0.06835363060235977,0.7907291666666667,0.7918333333333333,4.675741672515869
6.0,0.06690170615911484,0.798,0.7995833333333333,4.794598817825317
7.0,0.06496360898017883,0.8036041666666667,0.80475,5.008534908294678
8.0,0.06324832886457443,0.807625,0.8090833333333334,4.784834623336792
9.0,0.06200573593378067,0.8097291666666667,0.8115833333333333,4.729549169540405
10.0,0.06001415476202965,0.8137916666666667,0.8146666666666667,4.805961608886719
11.0,0.057916343212127686,0.8193333333333334,0.82,5.108623504638672
12.0,0.0564538910984993,0.8239166666666666,0.82325,4.966651439666748
13.0,0.05514241382479668,0.8279791666666667,0.8266666666666667,4.974787473678589
14.0,0.05397810414433479,0.8320208333333333,0.8286666666666667,5.067711591720581
15.0,0.05308916047215462,0.8357083333333334,0.8320833333333333,5.108479976654053
16.0,0.05211196467280388,0.8388125,0.8353333333333334,5.012112855911255
17.0,0.051513321697711945,0.8415208333333334,0.83775,6.117533922195435
18.0,0.05093301460146904,0.8443541666666666,0.8404166666666667,8.160646438598633
19.0,0.050399769097566605,0.8477083333333333,0.8425833333333334,8.169278860092163
20.0,0.05007093772292137,0.8489166666666667,0.8438333333333333,8.430220603942871
21.0,0.04993521794676781,0.8518125,0.84575,8.27485966682434
22.0,0.049791622906923294,0.8540833333333333,0.848,8.740655422210693
23.0,0.049412745982408524,0.85675,0.8495,11.078948497772217
24.0,0.04936552047729492,0.8597291666666667,0.8518333333333333,9.792770624160767
25.0,0.04926462098956108,0.862125,0.8535,11.21773624420166
26.0,0.04894109070301056,0.8651875,0.85575,10.315849304199219
27.0,0.04866202175617218,0.867625,0.8580833333333333,10.752264976501465
28.0,0.04834898188710213,0.8695208333333333,0.8599166666666667,10.06459903717041
29.0,0.048271071165800095,0.8720833333333333,0.86125,10.823796033859253
30.0,0.04767313599586487,0.874625,0.8630833333333333,10.349310874938965
31.0,0.046912845224142075,0.87675,0.8649166666666667,12.958340883255005
32.0,0.0462186224758625,0.8791041666666667,0.86725,11.565645694732666
33.0,0.04502322897315025,0.8808958333333333,0.8681666666666666,13.101442337036133
34.0,0.04367011412978172,0.8825833333333334,0.869,13.67858624458313
35.0,0.0425349585711956,0.8838333333333334,0.86975,14.500084161758423
36.0,0.04155544191598892,0.8854583333333333,0.8713333333333333,14.1462721824646
37.0,0.04123823717236519,0.8865833333333333,0.8716666666666667,15.604426145553589
38.0,0.04112960025668144,0.8871666666666667,0.8719166666666667,15.678023099899292
39.0,0.04088348150253296,0.8880625,0.8733333333333333,15.832264184951782
40.0,0.04045798256993294,0.8892708333333333,0.8744166666666666,15.960080623626709
41.0,0.04060737043619156,0.8901458333333333,0.875,15.112407207489014
42.0,0.04018578678369522,0.8909166666666667,0.8753333333333333,15.775336503982544
43.0,0.04010003060102463,0.89175,0.8749166666666667,15.902865409851074
44.0,0.04022541642189026,0.8925833333333333,0.8754166666666666,15.951470136642456
45.0,0.039985042065382004,0.8929583333333333,0.8755833333333334,17.707043170928955
46.0,0.04006152227520943,0.89375,0.8756666666666667,16.386591911315918
