Epoch,Loss,Train Accuracy,Test Accuracy,Time
1.0,0.03956378623843193,0.7638125,0.7675833333333333,0.9352281093597412
2.0,0.033653270453214645,0.8068333333333333,0.8045,0.7937211990356445
3.0,0.030589086934924126,0.8249166666666666,0.82275,0.7768480777740479
4.0,0.02862427569925785,0.8352291666666667,0.8315833333333333,0.743314266204834
5.0,0.02715924195945263,0.8426666666666667,0.8380833333333333,0.7810037136077881
6.0,0.026053695008158684,0.8485416666666666,0.8424166666666667,0.9660148620605469
7.0,0.025182653218507767,0.8532708333333333,0.8464166666666667,0.9887330532073975
8.0,0.024500878527760506,0.8571041666666667,0.8501666666666666,1.0234839916229248
9.0,0.023930558934807777,0.860375,0.85425,1.0385618209838867
10.0,0.023470034822821617,0.8633958333333334,0.8569166666666667,1.1134190559387207
11.0,0.02308177761733532,0.8665625,0.8585833333333334,1.0232102870941162
12.0,0.022757990285754204,0.869125,0.8613333333333333,1.00785493850708
13.0,0.02246079407632351,0.8713333333333333,0.863,0.9906833171844482
14.0,0.022181540727615356,0.8732291666666666,0.8640833333333333,1.0731408596038818
15.0,0.021912671625614166,0.8748541666666667,0.8655833333333334,1.092231035232544
16.0,0.021661564707756042,0.8769166666666667,0.86675,1.0853710174560547
17.0,0.021435994654893875,0.8785416666666667,0.8680833333333333,0.9890563488006592
18.0,0.02121899276971817,0.8802291666666666,0.8693333333333333,1.0714924335479736
19.0,0.021022340282797813,0.881875,0.87075,1.1246418952941895
20.0,0.02083444967865944,0.8834583333333333,0.87125,1.0127527713775635
21.0,0.020650027319788933,0.8846458333333334,0.87225,1.0259978771209717
22.0,0.02048557810485363,0.8857083333333333,0.8736666666666667,1.024651050567627
23.0,0.020312432199716568,0.8865416666666667,0.8743333333333333,1.326080322265625
24.0,0.020158281549811363,0.8874166666666666,0.8750833333333333,1.0351366996765137
25.0,0.02000793255865574,0.888375,0.8755833333333334,1.0480470657348633
26.0,0.019839931279420853,0.8892708333333333,0.8758333333333334,1.0306384563446045
27.0,0.019703445956110954,0.8902916666666667,0.8769166666666667,1.0657947063446045
28.0,0.019571365788578987,0.8912708333333333,0.8773333333333333,1.1291637420654297
29.0,0.019427968189120293,0.8920833333333333,0.8781666666666667,1.1840877532958984
30.0,0.019297553226351738,0.8928333333333334,0.8786666666666667,1.0788533687591553
31.0,0.019173407927155495,0.8935,0.8790833333333333,1.0927329063415527
32.0,0.019032597541809082,0.8942291666666666,0.88,1.0946390628814697
33.0,0.018891554325819016,0.8951041666666667,0.8801666666666667,1.1642918586730957
34.0,0.01876627840101719,0.8958958333333333,0.88075,1.081850528717041
35.0,0.018642444163560867,0.8964166666666666,0.8815833333333334,1.0809564590454102
36.0,0.018501032143831253,0.897125,0.8818333333333334,1.0816667079925537
37.0,0.018377481028437614,0.8979166666666667,0.8825833333333334,1.0964627265930176
38.0,0.018261997029185295,0.8988125,0.8828333333333334,1.0863664150238037
39.0,0.01814397983253002,0.899625,0.8833333333333333,1.0683693885803223
40.0,0.018034664914011955,0.9001875,0.88375,1.0745124816894531
41.0,0.017921481281518936,0.9009583333333333,0.88375,1.0978963375091553
42.0,0.017802907153964043,0.9016666666666666,0.8840833333333333,1.0754213333129883
43.0,0.01770772971212864,0.9022708333333334,0.8843333333333333,1.104236364364624
44.0,0.0176057331264019,0.9030416666666666,0.8848333333333334,1.0888826847076416
45.0,0.017507584765553474,0.9034166666666666,0.8846666666666667,1.241614818572998
46.0,0.017422914505004883,0.9040416666666666,0.8845,1.0730834007263184
47.0,0.017329124733805656,0.9046666666666666,0.8849166666666667,1.1496684551239014
