Epoch,Loss,Train Accuracy,Test Accuracy,Time,Final Test Accuracy
1.0,1.0761041641235352,0.7313125,0.737,8.68601107597351,0.8704
2.0,0.8971897959709167,0.7825,0.785,8.180314064025879,0.8704
3.0,0.8214304447174072,0.8044375,0.8044166666666667,6.6272594928741455,0.8704
4.0,0.7755476236343384,0.8175625,0.8160833333333334,6.628503799438477,0.8704
5.0,0.7427262663841248,0.8257083333333334,0.8250833333333333,7.519676685333252,0.8704
6.0,0.7172714471817017,0.8316875,0.8291666666666667,7.783648252487183,0.8704
7.0,0.6958328485488892,0.8371041666666666,0.8331666666666667,8.162538766860962,0.8704
8.0,0.6780586838722229,0.8412916666666667,0.837,13.473539352416992,0.8704
9.0,0.6623154878616333,0.8442083333333333,0.84,13.428467273712158,0.8704
10.0,0.6481226682662964,0.8466458333333333,0.8423333333333334,8.426589250564575,0.8704
11.0,0.6351943016052246,0.8491875,0.8450833333333333,7.494678258895874,0.8704
12.0,0.6227513551712036,0.8511041666666667,0.846,7.565766096115112,0.8704
13.0,0.6124052405357361,0.8527291666666666,0.8479166666666667,8.518757581710815,0.8704
14.0,0.6018397808074951,0.8541666666666666,0.8478333333333333,8.744664669036865,0.8704
15.0,0.5927312970161438,0.8556458333333333,0.8496666666666667,12.548585653305054,0.8704
16.0,0.5844632387161255,0.8570625,0.851,15.928913831710815,0.8704
17.0,0.5770105719566345,0.8580833333333333,0.8519166666666667,16.862786293029785,0.8704
18.0,0.569283127784729,0.8593958333333334,0.8523333333333334,21.12941598892212,0.8704
19.0,0.5616179704666138,0.8602708333333333,0.8531666666666666,21.289414882659912,0.8704
20.0,0.5542178153991699,0.8615833333333334,0.8546666666666667,17.707780122756958,0.8704
21.0,0.5475583076477051,0.8627916666666666,0.8546666666666667,17.370964288711548,0.8704
22.0,0.541212260723114,0.864125,0.85575,18.216731786727905,0.8704
23.0,0.5353911519050598,0.8650625,0.8564166666666667,19.22414541244507,0.8704
24.0,0.5294662714004517,0.86625,0.8571666666666666,18.421050548553467,0.8704
25.0,0.5240934491157532,0.8668125,0.8579166666666667,17.951738595962524,0.8704
26.0,0.5183891654014587,0.8677083333333333,0.8588333333333333,15.755919456481934,0.8704
27.0,0.5131613612174988,0.8684583333333333,0.8596666666666667,16.36107873916626,0.8704
28.0,0.5079969763755798,0.869375,0.8603333333333333,15.299708127975464,0.8704
29.0,0.5033317804336548,0.8702916666666667,0.8610833333333333,15.623624801635742,0.8704
30.0,0.49875906109809875,0.8707916666666666,0.8615833333333334,15.802595138549805,0.8704
31.0,0.49401310086250305,0.871625,0.8615,15.98449444770813,0.8704
32.0,0.4895727038383484,0.8720833333333333,0.8615833333333334,15.886467933654785,0.8704
33.0,0.4860799014568329,0.8727083333333333,0.8620833333333333,16.12185025215149,0.8704
34.0,0.48272624611854553,0.8732083333333334,0.8625,17.249932289123535,0.8704
35.0,0.47953423857688904,0.8739166666666667,0.8629166666666667,18.947259426116943,0.8704
36.0,0.47682493925094604,0.8744583333333333,0.8636666666666667,18.91287660598755,0.8704
37.0,0.4741123914718628,0.87525,0.86375,19.064032077789307,0.8704
38.0,0.47184523940086365,0.8757916666666666,0.8640833333333333,19.88303232192993,0.8704
39.0,0.469841331243515,0.8764375,0.8651666666666666,20.063866138458252,0.8704
40.0,0.46829408407211304,0.877,0.8653333333333333,20.99366331100464,0.8704
41.0,0.4663388729095459,0.8776041666666666,0.866,20.659156799316406,0.8704
42.0,0.46399351954460144,0.8782291666666666,0.866,20.65932536125183,0.8704
43.0,0.4618934392929077,0.8785208333333333,0.8659166666666667,21.245433807373047,0.8704
44.0,0.4593390226364136,0.8789791666666666,0.86625,24.746049404144287,0.8704
45.0,0.4568779170513153,0.8794791666666667,0.8668333333333333,32.201786279678345,0.8704
46.0,0.4550957679748535,0.8800208333333334,0.8670833333333333,23.687121391296387,0.8704
47.0,0.4530559778213501,0.8805416666666667,0.8671666666666666,21.042553186416626,0.8704
48.0,0.45105403661727905,0.8810833333333333,0.8673333333333333,22.045721769332886,0.8704
49.0,0.449184775352478,0.8814375,0.86725,31.15509295463562,0.8704
50.0,0.4479917287826538,0.8818541666666667,0.8678333333333333,29.184317350387573,0.8704
51.0,0.44660383462905884,0.8822291666666666,0.868,24.225823879241943,0.8704
52.0,0.4454667866230011,0.8823541666666667,0.8681666666666666,24.143749713897705,0.8704
53.0,0.44339582324028015,0.8828125,0.86875,20.542596340179443,0.8704
54.0,0.4416835904121399,0.8833958333333334,0.8689166666666667,23.83642268180847,0.8704
55.0,0.43981462717056274,0.8834791666666667,0.86975,25.367639303207397,0.8704
56.0,0.4384945034980774,0.8841458333333333,0.86975,23.291366815567017,0.8704
