Epoch,Loss,Train Accuracy,Test Accuracy,Time
1.0,0.12299943715333939,0.2938125,0.2981666666666667,0.42829394340515137
2.0,0.11663311719894409,0.4695,0.4703333333333333,0.1324620246887207
3.0,0.11276727169752121,0.5469166666666667,0.5461666666666667,0.1314554214477539
4.0,0.10942918807268143,0.5858541666666667,0.5890833333333333,0.1239471435546875
5.0,0.10649585723876953,0.6065,0.6125,0.1255800724029541
6.0,0.1037045568227768,0.6217708333333334,0.6264166666666666,0.12458419799804688
7.0,0.1008949875831604,0.6325416666666667,0.6363333333333333,0.1255810260772705
8.0,0.09801094233989716,0.637875,0.6414166666666666,0.1295757293701172
9.0,0.09502275288105011,0.643125,0.645,0.1265716552734375
10.0,0.09213203191757202,0.6488125,0.64975,0.13254809379577637
11.0,0.08947039395570755,0.657375,0.6594166666666667,0.12756586074829102
12.0,0.08690255880355835,0.6656041666666667,0.6674166666666667,0.1255807876586914
13.0,0.08447817713022232,0.6750416666666667,0.6773333333333333,0.12856054306030273
14.0,0.08227032423019409,0.6832291666666667,0.6849166666666666,0.12358713150024414
15.0,0.08039601892232895,0.6913125,0.694,0.12358641624450684
16.0,0.07874239981174469,0.6985833333333333,0.7016666666666667,0.12458419799804688
17.0,0.07734715193510056,0.705625,0.7083333333333334,0.12359213829040527
18.0,0.07610207796096802,0.7122916666666667,0.71625,0.14152121543884277
19.0,0.07498417049646378,0.7187916666666667,0.72175,0.12757253646850586
20.0,0.07393588870763779,0.7238333333333333,0.7263333333333334,0.12458276748657227
21.0,0.0729169100522995,0.7292708333333333,0.7315,0.12491774559020996
22.0,0.07198148220777512,0.7330625,0.7343333333333333,0.12357831001281738
23.0,0.07109693437814713,0.7378333333333333,0.7383333333333333,0.12757325172424316
24.0,0.07023725658655167,0.7418333333333333,0.742,0.13526105880737305
25.0,0.06952527910470963,0.7451041666666667,0.7445,0.13861370086669922
26.0,0.06889655441045761,0.748375,0.747,0.12259078025817871
27.0,0.06832288205623627,0.751375,0.7491666666666666,0.12358665466308594
28.0,0.0677976906299591,0.753625,0.7521666666666667,0.12458300590515137
29.0,0.06731004267930984,0.7558958333333333,0.7536666666666667,0.12257146835327148
30.0,0.06682851165533066,0.7579166666666667,0.7569166666666667,0.12358689308166504
31.0,0.06635567545890808,0.7599375,0.7586666666666667,0.12457442283630371
32.0,0.06589268893003464,0.7616458333333334,0.7614166666666666,0.12657737731933594
33.0,0.06545151770114899,0.7635,0.7635,0.12358736991882324
34.0,0.06501956284046173,0.7651875,0.7656666666666667,0.12259030342102051
35.0,0.06459053605794907,0.7670625,0.7668333333333334,0.12657690048217773
36.0,0.06416366994380951,0.7683541666666667,0.7676666666666667,0.1274268627166748
37.0,0.0637563169002533,0.7692083333333334,0.7686666666666667,0.12159347534179688
38.0,0.06336648762226105,0.7701458333333333,0.7693333333333333,0.12458348274230957
39.0,0.06296290457248688,0.7712708333333333,0.7705833333333333,0.128570556640625
40.0,0.06256182491779327,0.7721666666666667,0.7721666666666667,0.1225895881652832
41.0,0.06218951940536499,0.7734583333333334,0.773,0.12358760833740234
42.0,0.061839766800403595,0.7742083333333334,0.774,0.12657642364501953
43.0,0.061506398022174835,0.7755416666666667,0.7745833333333333,0.14252281188964844
44.0,0.06116323173046112,0.7768958333333333,0.7753333333333333,0.1315600872039795
45.0,0.0608389750123024,0.7784791666666667,0.7761666666666667,0.1225900650024414
46.0,0.06052340194582939,0.7798333333333334,0.7764166666666666,0.12458348274230957
47.0,0.06022313982248306,0.7814791666666666,0.7775,0.12756919860839844
48.0,0.05994107946753502,0.7826458333333334,0.779,0.125518798828125
49.0,0.05967263877391815,0.7839583333333333,0.7800833333333334,0.1256089210510254
50.0,0.059433359652757645,0.7855416666666667,0.7813333333333333,0.12658095359802246
51.0,0.059192754328250885,0.7868125,0.7830833333333334,0.13066601753234863
52.0,0.05895499512553215,0.7880625,0.7850833333333334,0.12863731384277344
53.0,0.05870847776532173,0.7892291666666666,0.7868333333333334,0.12959074974060059
54.0,0.058476705104112625,0.7905,0.788,0.13061738014221191
55.0,0.05826617777347565,0.7916041666666667,0.7893333333333333,0.12850213050842285
56.0,0.05805177614092827,0.7931666666666667,0.7909166666666667,0.12853646278381348
57.0,0.057837583124637604,0.7943958333333333,0.7919166666666667,0.13422250747680664
58.0,0.057636652141809464,0.7954583333333334,0.7926666666666666,0.12757349014282227
59.0,0.05743428319692612,0.7967291666666667,0.7938333333333333,0.1285698413848877
60.0,0.0572337731719017,0.7976041666666667,0.7945,0.131087064743042
61.0,0.05703594908118248,0.798375,0.7950833333333334,0.12856388092041016
62.0,0.05683815851807594,0.7994791666666666,0.7961666666666667,0.13491368293762207
63.0,0.056642334908246994,0.8002291666666667,0.7968333333333333,0.12941408157348633
64.0,0.05644731968641281,0.8012708333333334,0.7984166666666667,0.13056278228759766
65.0,0.05625308305025101,0.8022083333333333,0.7990833333333334,0.13311290740966797
66.0,0.05607084557414055,0.8032083333333333,0.8,0.12956619262695312
67.0,0.055885348469018936,0.8037916666666667,0.8009166666666667,0.15461397171020508
68.0,0.055703550577163696,0.8043125,0.8018333333333333,0.1321556568145752
69.0,0.05553089827299118,0.80475,0.8026666666666666,0.13056349754333496
70.0,0.05535006523132324,0.8057708333333333,0.8039166666666666,0.13686394691467285
71.0,0.055166713893413544,0.8066666666666666,0.8045833333333333,0.13255620002746582
72.0,0.05499323084950447,0.8072291666666667,0.8049166666666666,0.15048861503601074
73.0,0.05483236536383629,0.8080625,0.806,0.13654208183288574
74.0,0.05466645210981369,0.8083958333333333,0.80675,0.13454961776733398
75.0,0.05449428781867027,0.8092083333333333,0.8066666666666666,0.13354778289794922
76.0,0.05433190241456032,0.81,0.8069166666666666,0.13715362548828125
77.0,0.054161567240953445,0.8104166666666667,0.8070833333333334,0.13365387916564941
78.0,0.05400145426392555,0.811,0.8086666666666666,0.1375417709350586
79.0,0.05384497344493866,0.811375,0.8093333333333333,0.13664579391479492
80.0,0.05369097366929054,0.8116666666666666,0.8094166666666667,0.13561344146728516
81.0,0.05354245752096176,0.8120416666666667,0.8101666666666667,0.13461923599243164
82.0,0.05339241772890091,0.8123958333333333,0.8108333333333333,0.13395094871520996
83.0,0.05325118079781532,0.8129166666666666,0.811,0.13205432891845703
84.0,0.0531063936650753,0.8132291666666667,0.8109166666666666,0.13234353065490723
85.0,0.05295970290899277,0.81325,0.8116666666666666,0.13448858261108398
86.0,0.052821092307567596,0.8134791666666666,0.81175,0.13753390312194824
87.0,0.052690643817186356,0.8136666666666666,0.81225,0.13654589653015137
88.0,0.05256205052137375,0.8140625,0.8125833333333333,0.13954448699951172
89.0,0.05244014412164688,0.8143125,0.8133333333333334,0.1326613426208496
90.0,0.052307188510894775,0.8144791666666666,0.81375,0.13553357124328613
91.0,0.052182476967573166,0.8145416666666667,0.814,0.13464593887329102
92.0,0.0520615391433239,0.8150625,0.8140833333333334,0.13544678688049316
93.0,0.05194185674190521,0.8154791666666666,0.81475,0.13753223419189453
94.0,0.051825471222400665,0.8158125,0.8144166666666667,0.13445234298706055
95.0,0.05169932544231415,0.8159583333333333,0.81475,0.1395277976989746
96.0,0.05158403143286705,0.8162083333333333,0.81525,0.1355738639831543
97.0,0.05146193131804466,0.8163958333333333,0.81575,0.13454627990722656
98.0,0.05133812129497528,0.8165625,0.8160833333333334,0.13465189933776855
99.0,0.051220785826444626,0.81675,0.8163333333333334,0.1384291648864746
100.0,0.05109908804297447,0.8169166666666666,0.8164166666666667,0.14163422584533691
101.0,0.05097983777523041,0.8172708333333333,0.8161666666666667,0.1335446834564209
102.0,0.05087538808584213,0.8174583333333333,0.81675,0.13654541969299316
103.0,0.05075953155755997,0.8175416666666667,0.8175833333333333,0.1355445384979248
104.0,0.05064808949828148,0.8178125,0.81775,0.13646817207336426
105.0,0.050537142902612686,0.8180625,0.81825,0.13560247421264648
106.0,0.0504196472465992,0.818375,0.8184166666666667,0.13555335998535156
107.0,0.05030954256653786,0.8185416666666666,0.8186666666666667,0.1514451503753662
108.0,0.05019499734044075,0.818875,0.8193333333333334,0.16645097732543945
109.0,0.05008333921432495,0.8191041666666666,0.8196666666666667,0.14760231971740723
110.0,0.04997440427541733,0.8194791666666666,0.82025,0.14740228652954102
111.0,0.049863461405038834,0.8197708333333333,0.8204166666666667,0.13643336296081543
112.0,0.04975740239024162,0.8203125,0.82075,0.13751435279846191
113.0,0.04964608699083328,0.8205833333333333,0.8208333333333333,0.17140746116638184
114.0,0.04955097660422325,0.8207291666666666,0.8211666666666667,0.15747308731079102
115.0,0.04943661764264107,0.8210625,0.8215,0.14053082466125488
116.0,0.049330953508615494,0.8214375,0.82225,0.13654398918151855
117.0,0.04922150447964668,0.8216666666666667,0.8221666666666667,0.13853669166564941
118.0,0.04912004619836807,0.8218125,0.8225,0.13704824447631836
119.0,0.04900941997766495,0.822,0.8225,0.13927125930786133
