Epoch,Loss,Train Accuracy,Test Accuracy,Time
1.0,0.12170581519603729,0.32664583333333336,0.3335,0.28200721740722656
2.0,0.11548581719398499,0.495,0.49416666666666664,0.17740750312805176
3.0,0.1114019900560379,0.5667083333333334,0.5695,0.1664435863494873
4.0,0.10788222402334213,0.5984791666666667,0.6029166666666667,0.14850354194641113
5.0,0.1046723797917366,0.6173125,0.6220833333333333,0.13853693008422852
6.0,0.10151124745607376,0.6295625,0.6341666666666667,0.1475069522857666
7.0,0.09827061742544174,0.63725,0.63975,0.1315603256225586
8.0,0.09489461034536362,0.6427291666666667,0.6446666666666667,0.13454985618591309
9.0,0.09162060916423798,0.650375,0.6526666666666666,0.1315608024597168
10.0,0.08861599117517471,0.6595625,0.6616666666666666,0.13155102729797363
11.0,0.0857217013835907,0.6695208333333333,0.6725833333333333,0.15548062324523926
12.0,0.08307332545518875,0.6801041666666666,0.6821666666666667,0.14651060104370117
13.0,0.0807691290974617,0.6888125,0.6915,0.15050268173217773
14.0,0.07887493818998337,0.6969791666666667,0.70075,0.12956619262695312
15.0,0.0773337259888649,0.7051041666666666,0.7085,0.1265716552734375
16.0,0.07597790658473969,0.7125416666666666,0.7155,0.13427257537841797
17.0,0.07477425038814545,0.7204375,0.72275,0.1504967212677002
18.0,0.07357756793498993,0.7265,0.72925,0.14650988578796387
19.0,0.07246524095535278,0.7318958333333333,0.73375,0.14562630653381348
20.0,0.07141487300395966,0.7363958333333334,0.737,0.12995457649230957
21.0,0.0704270526766777,0.7411875,0.7415,0.13754034042358398
22.0,0.06960352510213852,0.745125,0.7438333333333333,0.13296985626220703
23.0,0.06889726966619492,0.7485833333333334,0.7465833333333334,0.1323690414428711
24.0,0.06823573261499405,0.7518958333333333,0.7496666666666667,0.1371934413909912
25.0,0.06764243543148041,0.75425,0.7521666666666667,0.13053393363952637
26.0,0.06706245243549347,0.757125,0.7549166666666667,0.15847563743591309
27.0,0.0665142834186554,0.7597083333333333,0.7578333333333334,0.15948176383972168
28.0,0.06599500775337219,0.7615,0.76,0.1345510482788086
29.0,0.06548455357551575,0.7633541666666667,0.76275,0.13356566429138184
30.0,0.06500225514173508,0.7654375,0.76525,0.15155601501464844
31.0,0.06452536582946777,0.767375,0.7666666666666667,0.14298629760742188
32.0,0.06405424326658249,0.7689166666666667,0.76825,0.13562583923339844
33.0,0.06360048800706863,0.7701458333333333,0.7689166666666667,0.138474702835083
34.0,0.06315068155527115,0.7713958333333333,0.7699166666666667,0.13431215286254883
35.0,0.06271082162857056,0.7724791666666667,0.7703333333333333,0.14227080345153809
36.0,0.06229570880532265,0.77375,0.77225,0.13555216789245605
37.0,0.06191305071115494,0.7742291666666666,0.7730833333333333,0.13355302810668945
38.0,0.06152792274951935,0.775625,0.77425,0.13661527633666992
39.0,0.061149097979068756,0.7770625,0.77525,0.13255715370178223
40.0,0.06080225482583046,0.7789375,0.7759166666666667,0.13056397438049316
41.0,0.06046425178647041,0.7802708333333334,0.7770833333333333,0.13454079627990723
42.0,0.06012892350554466,0.7818541666666666,0.7788333333333334,0.13355350494384766
43.0,0.05983603373169899,0.7833541666666667,0.78075,0.13509225845336914
44.0,0.05955260992050171,0.7850416666666666,0.7825833333333333,0.1336209774017334
45.0,0.05928047001361847,0.7865625,0.7840833333333334,0.13256144523620605
46.0,0.05901751667261124,0.7880833333333334,0.7854166666666667,0.13455796241760254
47.0,0.0587494894862175,0.789125,0.7865,0.13454961776733398
48.0,0.05848788097500801,0.7905833333333333,0.7883333333333333,0.13255047798156738
49.0,0.0582425519824028,0.7918333333333333,0.7900833333333334,0.13874101638793945
50.0,0.05799463391304016,0.7938125,0.7916666666666666,0.13450932502746582
51.0,0.057744018733501434,0.7949791666666667,0.7923333333333333,0.1332387924194336
52.0,0.05750878527760506,0.7960833333333334,0.7931666666666667,0.14152765274047852
53.0,0.05728200823068619,0.7972916666666666,0.7941666666666667,0.13853693008422852
54.0,0.05705536901950836,0.79825,0.7949166666666667,0.13654327392578125
55.0,0.05682756379246712,0.7992916666666666,0.7965,0.15149378776550293
56.0,0.056603576987981796,0.8005416666666667,0.79725,0.1395280361175537
57.0,0.056374691426754,0.80175,0.799,0.1524343490600586
58.0,0.05614311993122101,0.8025,0.8004166666666667,0.15145421028137207
59.0,0.05593773350119591,0.803375,0.8015,0.1462385654449463
60.0,0.05572841316461563,0.8042916666666666,0.8021666666666667,0.15844345092773438
61.0,0.055520955473184586,0.8050416666666667,0.803,0.14754056930541992
62.0,0.05530836805701256,0.8060833333333334,0.804,0.1554718017578125
63.0,0.0551091693341732,0.8070208333333333,0.8049166666666666,0.1611030101776123
64.0,0.05490964651107788,0.8076875,0.8049166666666666,0.14627623558044434
65.0,0.05470956489443779,0.8083333333333333,0.8060833333333334,0.16942071914672852
66.0,0.054515548050403595,0.809,0.8069166666666666,0.15349054336547852
67.0,0.05432863160967827,0.8095833333333333,0.8076666666666666,0.15746235847473145
