Epoch,Loss,Train Accuracy,Test Accuracy,Time,Final Test Accuracy
1.0,2.267796039581299,0.097875,0.09675,0.26049160957336426,0.8025
2.0,2.2425291538238525,0.09945833333333333,0.09791666666666667,0.13694238662719727,0.8025
3.0,2.2163169384002686,0.10141666666666667,0.09908333333333333,0.1479647159576416,0.8025
4.0,2.1889235973358154,0.12585416666666666,0.12275,0.13664889335632324,0.8025
5.0,2.1607697010040283,0.18002083333333332,0.17783333333333334,0.13355302810668945,0.8025
6.0,2.1322343349456787,0.20908333333333334,0.20875,0.13060665130615234,0.8025
7.0,2.1040451526641846,0.23352083333333334,0.23375,0.12760066986083984,0.8025
8.0,2.0760622024536133,0.266,0.26266666666666666,0.13056373596191406,0.8025
9.0,2.0480716228485107,0.306125,0.30525,0.1316237449645996,0.8025
10.0,2.020151138305664,0.3479791666666667,0.349,0.12960481643676758,0.8025
11.0,1.9926533699035645,0.3833958333333333,0.38725,0.13763689994812012,0.8025
12.0,1.9653077125549316,0.41970833333333335,0.4220833333333333,0.1345510482788086,0.8025
13.0,1.9378200769424438,0.4564375,0.45958333333333334,0.13867712020874023,0.8025
14.0,1.9102810621261597,0.49291666666666667,0.4935833333333333,0.13060259819030762,0.8025
15.0,1.8835912942886353,0.5198958333333333,0.5210833333333333,0.1215975284576416,0.8025
16.0,1.8575559854507446,0.5373958333333333,0.54025,0.1266183853149414,0.8025
17.0,1.832191824913025,0.5495416666666667,0.5551666666666667,0.12158942222595215,0.8025
18.0,1.8073830604553223,0.5602708333333334,0.5655,0.1217036247253418,0.8025
19.0,1.7830352783203125,0.5694583333333333,0.5736666666666667,0.12448239326477051,0.8025
20.0,1.7590422630310059,0.5776666666666667,0.58425,0.1215972900390625,0.8025
21.0,1.7355294227600098,0.5847916666666667,0.5926666666666667,0.1225898265838623,0.8025
22.0,1.7124916315078735,0.5914791666666667,0.6000833333333333,0.12059664726257324,0.8025
23.0,1.6899309158325195,0.5975625,0.60575,0.12358617782592773,0.8025
24.0,1.6678038835525513,0.6038541666666667,0.6115833333333334,0.12657737731933594,0.8025
25.0,1.6460407972335815,0.6094166666666667,0.6171666666666666,0.1475069522857666,0.8025
26.0,1.6246088743209839,0.6145625,0.623,0.1255803108215332,0.8025
27.0,1.6035985946655273,0.61975,0.6273333333333333,0.12681961059570312,0.8025
28.0,1.583003044128418,0.6231458333333333,0.6314166666666666,0.12159395217895508,0.8025
29.0,1.5628012418746948,0.6269583333333333,0.6348333333333334,0.11960005760192871,0.8025
30.0,1.5430001020431519,0.6307916666666666,0.6379166666666667,0.11959958076477051,0.8025
31.0,1.523618221282959,0.6342083333333334,0.6410833333333333,0.1240692138671875,0.8025
32.0,1.5046230554580688,0.6367083333333333,0.6439166666666667,0.12458300590515137,0.8025
33.0,1.4860044717788696,0.6397916666666666,0.6469166666666667,0.12159371376037598,0.8025
34.0,1.4677382707595825,0.6420833333333333,0.6498333333333334,0.13056063652038574,0.8025
35.0,1.4497753381729126,0.6444583333333334,0.652,0.12159323692321777,0.8025
36.0,1.4321198463439941,0.6463541666666667,0.6539166666666667,0.11860418319702148,0.8025
37.0,1.4147849082946777,0.648125,0.6568333333333334,0.12223935127258301,0.8025
38.0,1.397774338722229,0.6496041666666666,0.6573333333333333,0.12358641624450684,0.8025
39.0,1.3811191320419312,0.6509791666666667,0.6583333333333333,0.12657833099365234,0.8025
40.0,1.3648825883865356,0.6520416666666666,0.661,0.12259030342102051,0.8025
41.0,1.3490484952926636,0.6533541666666667,0.6620833333333334,0.12159419059753418,0.8025
42.0,1.3336225748062134,0.6548125,0.663,0.12159347534179688,0.8025
43.0,1.3185709714889526,0.6561041666666667,0.6645833333333333,0.12159347534179688,0.8025
44.0,1.3038638830184937,0.6573541666666667,0.6658333333333334,0.11960911750793457,0.8025
45.0,1.2894736528396606,0.6583333333333333,0.6673333333333333,0.12183713912963867,0.8025
46.0,1.2753400802612305,0.65925,0.6684166666666667,0.12657594680786133,0.8025
47.0,1.2614612579345703,0.6600416666666666,0.6703333333333333,0.12963652610778809,0.8025
48.0,1.247949481010437,0.661125,0.6715,0.1285400390625,0.8025
49.0,1.2347912788391113,0.6619375,0.672,0.12763285636901855,0.8025
50.0,1.2219126224517822,0.6629791666666667,0.6724166666666667,0.12365531921386719,0.8025
51.0,1.2093361616134644,0.6635833333333333,0.6730833333333334,0.12568926811218262,0.8025
52.0,1.1970478296279907,0.6644791666666666,0.6745,0.12457966804504395,0.8025
53.0,1.1850460767745972,0.6652083333333333,0.6749166666666667,0.12756848335266113,0.8025
54.0,1.1733121871948242,0.6658541666666666,0.6751666666666667,0.12780332565307617,0.8025
55.0,1.161838173866272,0.6665416666666667,0.6759166666666667,0.12966585159301758,0.8025
56.0,1.150612473487854,0.6671875,0.67625,0.12846970558166504,0.8025
57.0,1.1396300792694092,0.6681041666666667,0.6769166666666667,0.14136815071105957,0.8025
58.0,1.128890872001648,0.6686875,0.6771666666666667,0.1305530071258545,0.8025
59.0,1.1183792352676392,0.6691875,0.67775,0.13155865669250488,0.8025
60.0,1.108089566230774,0.6699375,0.6785833333333333,0.14260005950927734,0.8025
61.0,1.098012924194336,0.6704375,0.679,0.13679099082946777,0.8025
62.0,1.0881421566009521,0.6711458333333333,0.6790833333333334,0.14651823043823242,0.8025
63.0,1.0784732103347778,0.6716458333333334,0.6801666666666667,0.15757179260253906,0.8025
64.0,1.0690054893493652,0.6723333333333333,0.6810833333333334,0.14839839935302734,0.8025
65.0,1.0597294569015503,0.67325,0.6811666666666667,0.14247703552246094,0.8025
66.0,1.050642728805542,0.6739166666666667,0.6821666666666667,0.1355605125427246,0.8025
67.0,1.0417307615280151,0.674375,0.6828333333333333,0.14949727058410645,0.8025
68.0,1.0329971313476562,0.675125,0.6831666666666667,0.15858912467956543,0.8025
69.0,1.0244351625442505,0.6761875,0.6844166666666667,0.14551234245300293,0.8025
70.0,1.016039490699768,0.677,0.685,0.138641357421875,0.8025
71.0,1.0078058242797852,0.6777708333333333,0.6863333333333334,0.13256335258483887,0.8025
72.0,0.9997338652610779,0.6784375,0.6866666666666666,0.14641141891479492,0.8025
73.0,0.9918209910392761,0.6792291666666667,0.6873333333333334,0.1423325538635254,0.8025
74.0,0.984062671661377,0.679875,0.6876666666666666,0.14860200881958008,0.8025
75.0,0.9764487743377686,0.680875,0.6889166666666666,0.1464390754699707,0.8025
76.0,0.9689783453941345,0.6816458333333333,0.6895833333333333,0.14147377014160156,0.8025
77.0,0.9616500735282898,0.6823125,0.69075,0.14651060104370117,0.8025
78.0,0.9544603824615479,0.683375,0.692,0.14153504371643066,0.8025
79.0,0.9474044442176819,0.6842708333333334,0.6929166666666666,0.14531493186950684,0.8025
80.0,0.940480649471283,0.685375,0.6939166666666666,0.14303898811340332,0.8025
81.0,0.9336808323860168,0.6866458333333333,0.6946666666666667,0.14643216133117676,0.8025
82.0,0.9270077347755432,0.687875,0.6955833333333333,0.14622807502746582,0.8025
83.0,0.9204556345939636,0.6891041666666666,0.6966666666666667,0.15166115760803223,0.8025
84.0,0.9140227437019348,0.6901458333333333,0.6976666666666667,0.13954424858093262,0.8025
85.0,0.9077021479606628,0.6915208333333334,0.6989166666666666,0.13953781127929688,0.8025
86.0,0.9014949202537537,0.6923125,0.69975,0.13962340354919434,0.8025
87.0,0.8953981399536133,0.6936041666666667,0.701,0.14554548263549805,0.8025
88.0,0.8894081115722656,0.69475,0.7015833333333333,0.1435229778289795,0.8025
89.0,0.8835237622261047,0.69625,0.7025833333333333,0.13747262954711914,0.8025
90.0,0.8777397274971008,0.6976458333333333,0.7041666666666667,0.12951278686523438,0.8025
91.0,0.8720541000366211,0.6987916666666667,0.7054166666666667,0.13556647300720215,0.8025
92.0,0.8664678931236267,0.700125,0.7064166666666667,0.17038488388061523,0.8025
93.0,0.8609726428985596,0.7014583333333333,0.70825,0.1834242343902588,0.8025
94.0,0.8555752635002136,0.7030416666666667,0.7091666666666666,0.15671682357788086,0.8025
95.0,0.850269079208374,0.704875,0.7101666666666666,0.1415853500366211,0.8025
96.0,0.8450571894645691,0.7059583333333334,0.71075,0.14052867889404297,0.8025
97.0,0.83992999792099,0.7073541666666666,0.7129166666666666,0.1445174217224121,0.8025
98.0,0.8348889946937561,0.7087916666666667,0.7138333333333333,0.13103365898132324,0.8025
99.0,0.8299344182014465,0.7101666666666666,0.7146666666666667,0.1301708221435547,0.8025
100.0,0.8250640034675598,0.7114791666666667,0.7160833333333333,0.1315593719482422,0.8025
101.0,0.820275068283081,0.7124166666666667,0.7176666666666667,0.13554668426513672,0.8025
102.0,0.8155655860900879,0.7133333333333334,0.7186666666666667,0.13056278228759766,0.8025
103.0,0.8109337687492371,0.7143333333333334,0.7198333333333333,0.13155221939086914,0.8025
104.0,0.8063769340515137,0.7159375,0.721,0.13031864166259766,0.8025
105.0,0.8018940091133118,0.7170833333333333,0.722,0.130903959274292,0.8025
106.0,0.7974843978881836,0.7184583333333333,0.72325,0.14153480529785156,0.8025
107.0,0.7931492924690247,0.7197708333333334,0.72425,0.13454914093017578,0.8025
108.0,0.7888814806938171,0.7207916666666667,0.7250833333333333,0.13953208923339844,0.8025
109.0,0.7846871018409729,0.7219375,0.7263333333333334,0.13243675231933594,0.8025
110.0,0.7805594801902771,0.7234583333333333,0.7274166666666667,0.13245749473571777,0.8025
111.0,0.7764909267425537,0.7244375,0.7284166666666667,0.132659912109375,0.8025
112.0,0.7724862694740295,0.7256666666666667,0.7295,0.1339271068572998,0.8025
113.0,0.7685425281524658,0.7270208333333333,0.7305,0.12956595420837402,0.8025
114.0,0.7646618485450745,0.7280625,0.7316666666666667,0.13654232025146484,0.8025
115.0,0.7608420252799988,0.7289583333333334,0.7330833333333333,0.14025068283081055,0.8025
116.0,0.7570812702178955,0.72975,0.7336666666666667,0.13256597518920898,0.8025
117.0,0.7533845901489258,0.7306458333333333,0.7345,0.13255715370178223,0.8025
118.0,0.7497451901435852,0.7317291666666667,0.7354166666666667,0.13255572319030762,0.8025
119.0,0.7461573481559753,0.7325833333333334,0.7360833333333333,0.13455891609191895,0.8025
120.0,0.7426264882087708,0.7337083333333333,0.7371666666666666,0.13315439224243164,0.8025
121.0,0.7391459345817566,0.7348125,0.7380833333333333,0.13608837127685547,0.8025
122.0,0.7357122302055359,0.7356666666666667,0.7385833333333334,0.13755035400390625,0.8025
123.0,0.7323266863822937,0.7367916666666666,0.7398333333333333,0.1724231243133545,0.8025
124.0,0.7289900779724121,0.7376666666666667,0.7401666666666666,0.1535191535949707,0.8025
125.0,0.7257043719291687,0.738625,0.7411666666666666,0.15150070190429688,0.8025
126.0,0.722466230392456,0.7393333333333333,0.74225,0.15461969375610352,0.8025
127.0,0.7192754745483398,0.7401875,0.7434166666666666,0.14153766632080078,0.8025
128.0,0.7161324620246887,0.7410625,0.74425,0.14551281929016113,0.8025
129.0,0.7130348086357117,0.7421458333333333,0.74475,0.1415269374847412,0.8025
130.0,0.7099831700325012,0.7430833333333333,0.7456666666666667,0.13273048400878906,0.8025
131.0,0.7069730758666992,0.7436041666666666,0.7460833333333333,0.13444900512695312,0.8025
132.0,0.7040061354637146,0.7442291666666667,0.7468333333333333,0.13649678230285645,0.8025
133.0,0.7010841965675354,0.7452916666666667,0.7471666666666666,0.1335921287536621,0.8025
134.0,0.6982030868530273,0.7459166666666667,0.7474166666666666,0.13370966911315918,0.8025
135.0,0.695366382598877,0.7468125,0.748,0.13439559936523438,0.8025
136.0,0.692570686340332,0.747625,0.7488333333333334,0.1365375518798828,0.8025
137.0,0.689817488193512,0.7485833333333334,0.74975,0.13351082801818848,0.8025
138.0,0.6871033310890198,0.7493125,0.7506666666666667,0.1364445686340332,0.8025
139.0,0.6844273209571838,0.7497291666666667,0.752,0.1359705924987793,0.8025
140.0,0.6817886233329773,0.7505416666666667,0.753,0.1325855255126953,0.8025
141.0,0.6791871190071106,0.7514583333333333,0.7539166666666667,0.1305711269378662,0.8025
142.0,0.6766189932823181,0.7522708333333333,0.75425,0.13554930686950684,0.8025
143.0,0.6740872263908386,0.7529375,0.7545833333333334,0.13760924339294434,0.8025
144.0,0.671589195728302,0.7537083333333333,0.755,0.13245534896850586,0.8025
145.0,0.6691249012947083,0.7542916666666667,0.7550833333333333,0.13472962379455566,0.8025
146.0,0.6666935086250305,0.7551666666666667,0.7561666666666667,0.13159799575805664,0.8025
147.0,0.6642907857894897,0.7558958333333333,0.7565833333333334,0.13260555267333984,0.8025
148.0,0.6619004011154175,0.75675,0.7570833333333333,0.13460254669189453,0.8025
149.0,0.6594694256782532,0.7575625,0.7575,0.18534088134765625,0.8025
150.0,0.6570473313331604,0.758375,0.75775,0.1375718116760254,0.8025
151.0,0.6547203660011292,0.7589375,0.7585833333333334,0.1405327320098877,0.8025
152.0,0.6524543166160583,0.75975,0.7589166666666667,0.13858962059020996,0.8025
153.0,0.6502280831336975,0.7605,0.75975,0.13605403900146484,0.8025
154.0,0.6480299234390259,0.7610833333333333,0.7600833333333333,0.13459491729736328,0.8025
155.0,0.6458638906478882,0.7615416666666667,0.7606666666666667,0.1364891529083252,0.8025
156.0,0.6437270045280457,0.7622916666666667,0.76125,0.14152860641479492,0.8025
157.0,0.6416202187538147,0.7629791666666667,0.7620833333333333,0.13521790504455566,0.8025
158.0,0.6395387053489685,0.7635208333333333,0.7629166666666667,0.13255643844604492,0.8025
159.0,0.637479841709137,0.7644166666666666,0.7639166666666667,0.13454961776733398,0.8025
160.0,0.6354469656944275,0.7648333333333334,0.7644166666666666,0.13454413414001465,0.8025
161.0,0.6334404349327087,0.7653125,0.7648333333333334,0.13454937934875488,0.8025
162.0,0.6314556002616882,0.7659375,0.7653333333333333,0.13654375076293945,0.8025
163.0,0.629494845867157,0.7668125,0.7659166666666667,0.14331483840942383,0.8025
164.0,0.6275559067726135,0.7673125,0.7664166666666666,0.1345500946044922,0.8025
165.0,0.6256378293037415,0.7678541666666666,0.767,0.141526460647583,0.8025
166.0,0.6237419247627258,0.7685416666666667,0.7671666666666667,0.16444969177246094,0.8025
167.0,0.6218662858009338,0.76925,0.768,0.17043018341064453,0.8025
168.0,0.6200136542320251,0.7701041666666667,0.7688333333333334,0.1614551544189453,0.8025
169.0,0.6181821823120117,0.7707083333333333,0.7696666666666667,0.15448355674743652,0.8025
170.0,0.6163762211799622,0.7713333333333333,0.7699166666666667,0.17740678787231445,0.8025
171.0,0.6145922541618347,0.7718541666666666,0.7705,0.17840266227722168,0.8025
172.0,0.6128267645835876,0.7722708333333334,0.7714166666666666,0.16843652725219727,0.8025
173.0,0.6110824942588806,0.7728958333333333,0.772,0.15149307250976562,0.8025
174.0,0.6093588471412659,0.7734583333333334,0.7719166666666667,0.14492535591125488,0.8025
175.0,0.6076558828353882,0.7740208333333334,0.7720833333333333,0.14152741432189941,0.8025
176.0,0.6059694886207581,0.774375,0.7728333333333334,0.14041352272033691,0.8025
177.0,0.6043007969856262,0.7748125,0.77325,0.15094971656799316,0.8025
178.0,0.6026511192321777,0.7753125,0.7736666666666666,0.18033361434936523,0.8025
179.0,0.6010206341743469,0.7756875,0.7740833333333333,0.15557432174682617,0.8025
180.0,0.599410355091095,0.7761875,0.7743333333333333,0.14252710342407227,0.8025
181.0,0.5978195071220398,0.7769583333333333,0.7746666666666666,0.13942360877990723,0.8025
182.0,0.5962445139884949,0.7775416666666667,0.7750833333333333,0.14252018928527832,0.8025
183.0,0.5946860313415527,0.7780833333333333,0.7756666666666666,0.14786672592163086,0.8025
184.0,0.5931431651115417,0.7785416666666667,0.7760833333333333,0.15548038482666016,0.8025
185.0,0.5916146636009216,0.7790625,0.7766666666666666,0.15621423721313477,0.8025
186.0,0.590103030204773,0.7795625,0.7770833333333333,0.15946674346923828,0.8025
187.0,0.5886072516441345,0.7802083333333333,0.7775833333333333,0.1634535789489746,0.8025
188.0,0.587127149105072,0.780625,0.778,0.1612093448638916,0.8025
189.0,0.5856614708900452,0.7810416666666666,0.7786666666666666,0.1603679656982422,0.8025
190.0,0.5842095017433167,0.781375,0.7789166666666667,0.16445112228393555,0.8025
191.0,0.5827687382698059,0.7819791666666667,0.7791666666666667,0.17445611953735352,0.8025
192.0,0.5813286304473877,0.7824791666666666,0.7795833333333333,0.14766788482666016,0.8025
193.0,0.5799083113670349,0.7828541666666666,0.77975,0.14114928245544434,0.8025
194.0,0.578497052192688,0.783375,0.78,0.1454329490661621,0.8025
195.0,0.5770930051803589,0.7839375,0.7805,0.138535737991333,0.8025
196.0,0.5757137537002563,0.7842708333333334,0.78075,0.14651703834533691,0.8025
197.0,0.5743561387062073,0.7846666666666666,0.7811666666666667,0.15946555137634277,0.8025
198.0,0.57301265001297,0.7851458333333333,0.7816666666666666,0.15547680854797363,0.8025
199.0,0.5716854929924011,0.7855833333333333,0.78175,0.144517183303833,0.8025
200.0,0.5703721642494202,0.7859791666666667,0.7820833333333334,0.1694321632385254,0.8025
201.0,0.5690715909004211,0.7864166666666667,0.7824166666666666,0.1963355541229248,0.8025
202.0,0.5677830576896667,0.7869166666666667,0.7830833333333334,0.24081683158874512,0.8025
203.0,0.5665069222450256,0.7873125,0.78325,0.2252340316772461,0.8025
204.0,0.5652422308921814,0.787625,0.7836666666666666,0.2102947235107422,0.8025
205.0,0.5639903545379639,0.788,0.7840833333333334,0.21692299842834473,0.8025
206.0,0.5627518892288208,0.7884375,0.7845833333333333,0.21114826202392578,0.8025
207.0,0.5615232586860657,0.7885625,0.7849166666666667,0.21528029441833496,0.8025
208.0,0.5603063106536865,0.7889583333333333,0.78525,0.22174978256225586,0.8025
209.0,0.5590992569923401,0.789375,0.7861666666666667,0.22159504890441895,0.8025
210.0,0.5579028725624084,0.7896458333333334,0.7864166666666667,0.2207496166229248,0.8025
211.0,0.5567184090614319,0.7900833333333334,0.7865833333333333,0.1686534881591797,0.8025
212.0,0.5555427670478821,0.7905208333333333,0.78725,0.16048741340637207,0.8025
213.0,0.5543779134750366,0.7910625,0.78775,0.1346454620361328,0.8025
214.0,0.5532241463661194,0.7915,0.7881666666666667,0.14440298080444336,0.8025
215.0,0.5520810484886169,0.7918958333333334,0.7880833333333334,0.13953495025634766,0.8025
216.0,0.5509510040283203,0.7923125,0.7883333333333333,0.14750885963439941,0.8025
217.0,0.5498294234275818,0.7926041666666667,0.78875,0.15248990058898926,0.8025
218.0,0.5487182140350342,0.7929166666666667,0.7891666666666667,0.15149903297424316,0.8025
219.0,0.5476162433624268,0.7932083333333333,0.7895,0.14257454872131348,0.8025
220.0,0.546522855758667,0.7934791666666666,0.7899166666666667,0.14063620567321777,0.8025
221.0,0.545440137386322,0.79375,0.7900833333333334,0.14553046226501465,0.8025
222.0,0.5443668365478516,0.7941875,0.7901666666666667,0.1395261287689209,0.8025
223.0,0.543303370475769,0.7944791666666666,0.7905,0.14251184463500977,0.8025
224.0,0.5422481894493103,0.7947916666666667,0.7908333333333334,0.1466536521911621,0.8025
225.0,0.5412028431892395,0.7951875,0.7913333333333333,0.1482224464416504,0.8025
226.0,0.5401673913002014,0.7955208333333333,0.7919166666666667,0.14245080947875977,0.8025
227.0,0.5391414761543274,0.7959166666666667,0.7923333333333333,0.144517183303833,0.8025
228.0,0.5381242632865906,0.7963958333333333,0.7924166666666667,0.14052963256835938,0.8025
229.0,0.5371166467666626,0.7965,0.7926666666666666,0.14152956008911133,0.8025
230.0,0.5361170768737793,0.7966875,0.7924166666666667,0.14253520965576172,0.8025
231.0,0.535125195980072,0.7966666666666666,0.7926666666666666,0.13988423347473145,0.8025
232.0,0.5341426730155945,0.7970208333333333,0.7935,0.14352059364318848,0.8025
233.0,0.533167839050293,0.797125,0.7934166666666667,0.14352035522460938,0.8025
234.0,0.5322005152702332,0.7976041666666667,0.7935833333333333,0.14252281188964844,0.8025
235.0,0.5312415361404419,0.7978333333333333,0.7935,0.1395256519317627,0.8025
236.0,0.5302905440330505,0.7982708333333334,0.794,0.14052939414978027,0.8025
237.0,0.5293475389480591,0.7984583333333334,0.7943333333333333,0.137542724609375,0.8025
238.0,0.5284128189086914,0.7986458333333334,0.79475,0.13754010200500488,0.8025
239.0,0.527484655380249,0.7987083333333334,0.7950833333333334,0.14171099662780762,0.8025
240.0,0.5265635848045349,0.7990625,0.7953333333333333,0.14153194427490234,0.8025
241.0,0.5256493091583252,0.7995208333333333,0.7954166666666667,0.1465468406677246,0.8025
242.0,0.5247412323951721,0.79975,0.7956666666666666,0.1446094512939453,0.8025
243.0,0.5238413214683533,0.8000625,0.7964166666666667,0.14053082466125488,0.8025
244.0,0.5229487419128418,0.8003333333333333,0.7965,0.14452910423278809,0.8025
245.0,0.5220633745193481,0.8005625,0.79725,0.14351940155029297,0.8025
246.0,0.5211837887763977,0.8009166666666667,0.7976666666666666,0.13554692268371582,0.8025
247.0,0.5203109383583069,0.8011666666666667,0.798,0.14459609985351562,0.8025
248.0,0.5194441080093384,0.8015208333333333,0.7981666666666667,0.14252257347106934,0.8025
249.0,0.518584668636322,0.80175,0.7984166666666667,0.13563179969787598,0.8025
250.0,0.5177319645881653,0.802,0.7985,0.14053058624267578,0.8025
251.0,0.5168859958648682,0.8022916666666666,0.7985833333333333,0.14298558235168457,0.8025
252.0,0.5160475373268127,0.8026666666666666,0.7986666666666666,0.13953280448913574,0.8025
253.0,0.515214741230011,0.8029166666666666,0.799,0.14277219772338867,0.8025
254.0,0.5143879055976868,0.8032916666666666,0.799,0.15288281440734863,0.8025
255.0,0.5135673880577087,0.8036875,0.7995,0.14240407943725586,0.8025
256.0,0.5127534866333008,0.8039166666666666,0.7996666666666666,0.14351725578308105,0.8025
257.0,0.5119463205337524,0.8041041666666666,0.7998333333333333,0.18578267097473145,0.8025
258.0,0.5111454129219055,0.804125,0.8005833333333333,0.15460848808288574,0.8025
259.0,0.5103510618209839,0.8042916666666666,0.8008333333333333,0.14651083946228027,0.8025
260.0,0.5095613598823547,0.8046666666666666,0.8010833333333334,0.1479809284210205,0.8025
261.0,0.5087769627571106,0.8049375,0.8011666666666667,0.1445162296295166,0.8025
262.0,0.5079981088638306,0.8051458333333333,0.8015833333333333,0.14452052116394043,0.8025
263.0,0.5072252750396729,0.8053333333333333,0.80225,0.1455223560333252,0.8025
264.0,0.5064584016799927,0.8055,0.8024166666666667,0.1445176601409912,0.8025
265.0,0.5056971311569214,0.80575,0.8024166666666667,0.14450883865356445,0.8025
266.0,0.5049405694007874,0.8060833333333334,0.80275,0.14394140243530273,0.8025
267.0,0.5041888356208801,0.8062083333333333,0.803,0.14928698539733887,0.8025
268.0,0.5034424662590027,0.8065416666666667,0.8031666666666667,0.14752531051635742,0.8025
269.0,0.5027012228965759,0.8067291666666667,0.8033333333333333,0.14305901527404785,0.8025
270.0,0.5019655823707581,0.8070208333333333,0.804,0.14651036262512207,0.8025
271.0,0.5012356638908386,0.8070833333333334,0.80425,0.14650917053222656,0.8025
272.0,0.5005117058753967,0.8072916666666666,0.8045,0.14052987098693848,0.8025
273.0,0.4997921288013458,0.8074166666666667,0.8046666666666666,0.1435086727142334,0.8025
274.0,0.49907711148262024,0.8077916666666667,0.805,0.14053034782409668,0.8025
275.0,0.4983673095703125,0.8080416666666667,0.8054166666666667,0.14664173126220703,0.8025
276.0,0.49766287207603455,0.80825,0.8055,0.14469099044799805,0.8025
277.0,0.4969625174999237,0.8085208333333334,0.8054166666666667,0.14051508903503418,0.8025
278.0,0.4962674677371979,0.8088125,0.80575,0.14554142951965332,0.8025
279.0,0.4955775737762451,0.8090625,0.8060833333333334,0.14052963256835938,0.8025
280.0,0.4948923885822296,0.8092708333333334,0.8064166666666667,0.14651012420654297,0.8025
281.0,0.4942115247249603,0.8094791666666666,0.8066666666666666,0.14515972137451172,0.8025
282.0,0.4935356676578522,0.8095625,0.80675,0.13853740692138672,0.8025
283.0,0.4928639233112335,0.8096666666666666,0.80725,0.1385364532470703,0.8025
284.0,0.49219682812690735,0.8100625,0.8074166666666667,0.1505756378173828,0.8025
285.0,0.4915338456630707,0.8102083333333333,0.8076666666666666,0.1445169448852539,0.8025
286.0,0.4908750057220459,0.8103958333333333,0.8078333333333333,0.1557140350341797,0.8025
287.0,0.49022039771080017,0.8105416666666667,0.808,0.15344023704528809,0.8025
